year,age,suicides/100k pop,sex
2002,65,39.06,1
2002,80,31.02,0
2002,45,29.55,1
2002,30,27.54,1
2002,65,19.56,0
2002,20,17.79,1
2002,45,13.61,0
2002,20,6.66,0
2002,30,6.02,0
2002,10,0.24,0
2002,10,0.0,1
2003,80,74.39,1
2003,65,33.28,1
2003,80,32.86,0
2003,45,26.82,1
2003,20,18.13,1
2003,65,18.08,0
2003,30,16.84,1
2003,45,10.39,0
2003,30,5.48,0
2003,20,4.96,0
2003,10,0.97,0
2003,10,0.46,1
2004,80,78.56,1
2004,65,33.26,1
2004,80,30.13,0
2004,45,27.17,1
2004,65,18.96,0
2004,30,17.27,1
2004,20,14.5,1
2004,45,10.55,0
2004,30,6.74,0
2004,20,4.9,0
2004,10,0.23,1
2004,10,0.0,0
2005,80,84.67,1
2005,65,34.93,1
2005,45,26.76,1
2005,80,26.3,0
2005,30,18.25,1
2005,20,15.44,1
2005,65,15.24,0
2005,45,10.8,0
2005,30,8.01,0
2005,20,5.32,0
2005,10,0.47,1
2005,10,0.0,0
2006,80,75.94,1
2006,65,35.51,1
2006,80,29.39,0
2006,45,23.86,1
2006,30,19.38,1
2006,65,18.82,0
2006,20,14.16,1
2006,45,11.23,0
2006,30,6.85,0
2006,20,5.27,0
2006,10,0.75,0
2006,10,0.47,1
2007,80,86.54,1
2007,65,36.61,1
2007,80,32.65,0
2007,45,25.3,1
2007,65,17.2,0
2007,30,16.23,1
2007,20,16.16,1
2007,45,9.57,0
2007,20,8.15,0
2007,30,6.43,0
2007,10,0.72,1
2007,10,0.25,0
2008,80,77.14,1
2008,65,32.78,1
2008,80,30.82,0
2008,45,24.45,1
2008,65,19.64,0
2008,30,15.71,1
2008,20,13.76,1
2008,45,9.55,0
2008,30,6.94,0
2008,20,6.48,0
2008,10,0.24,1
2008,10,0.0,0
2009,80,53.17,1
2009,65,30.99,1
2009,45,25.82,1
2009,20,15.95,1
2009,30,14.05,1
2009,80,10.64,0
2009,65,10.27,0
2009,45,8.95,0
2009,30,4.88,0
2009,20,4.42,0
2009,10,0.73,1
2009,10,0.26,0
2010,80,47.5,1
2010,65,27.62,1
2010,45,22.0,1
2010,30,14.25,1
2010,65,11.42,0
2010,20,9.94,1
2010,80,9.21,0
2010,45,8.63,0
2010,30,6.16,0
2010,20,3.3,0
2010,10,0.49,1
2010,10,0.0,0
2011,80,51.27,1
2011,65,27.27,1
2011,45,21.43,1
2011,30,15.08,1
2011,20,14.01,1
2011,80,11.24,0
2011,65,11.01,0
2011,45,8.17,0
2011,30,4.73,0
2011,20,3.26,0
2011,10,0.49,1
2011,10,0.26,0
2012,80,51.57,1
2012,65,28.7,1
2012,45,20.49,1
2012,20,13.55,1
2012,30,12.08,1
2012,65,11.73,0
2012,80,10.33,0
2012,45,8.63,0
2012,30,5.41,0
2012,20,2.17,0
2012,10,0.73,1
2012,10,0.0,0
2013,80,56.88,1
2013,65,29.81,1
2013,45,20.68,1
2013,30,14.01,1
2013,65,12.29,0
2013,20,10.83,1
2013,80,9.22,0
2013,45,8.25,0
2013,30,3.85,0
2013,20,3.69,0
2013,10,0.49,1
2013,10,0.26,0
2014,80,53.8,1
2014,65,28.58,1
2014,45,19.69,1
2014,30,11.88,1
2014,80,11.52,0
2014,20,9.83,1
2014,65,9.72,0
2014,45,7.77,0
2014,30,5.31,0
2014,20,2.99,0
2014,10,0.52,0
2014,10,0.49,1
2015,80,51.89,1
2015,65,29.61,1
2015,45,19.38,1
2015,30,13.63,1
2015,20,12.84,1
2015,80,9.9,0
2015,45,9.05,0
2015,65,8.89,0
2015,20,4.32,0
2015,30,4.15,0
2015,10,0.51,0
2015,10,0.49,1
1985,30,11.04,1
1985,65,11.03,1
1985,20,10.67,0
1985,20,10.1,1
1985,80,9.68,1
1985,45,9.43,1
1985,30,6.0,0
1985,45,4.79,0
1985,65,4.57,0
1985,80,4.01,0
1985,10,0.76,0
1985,10,0.46,1
1986,65,10.68,1
1986,30,10.58,1
1986,45,10.06,1
1986,20,9.6,1
1986,20,8.56,0
1986,80,7.23,1
1986,30,5.21,0
1986,45,3.97,0
1986,65,3.06,0
1986,80,1.8,0
1986,10,0.63,1
1986,10,0.53,0
1987,65,11.38,1
1987,80,11.28,1
1987,20,10.55,1
1987,30,10.37,1
1987,20,9.22,0
1987,45,8.97,1
1987,30,5.83,0
1987,80,4.32,0
1987,65,4.23,0
1987,45,4.22,0
1987,10,0.76,1
1987,10,0.69,0
1990,80,15.46,1
1990,30,13.1,1
1990,20,12.39,1
1990,65,12.02,1
1990,45,11.65,1
1990,20,8.64,0
1990,30,6.89,0
1990,80,5.63,0
1990,45,4.72,0
1990,65,3.83,0
1990,10,0.85,1
1990,10,0.74,0
1991,30,13.21,1
1991,20,12.62,1
1991,80,11.84,1
1991,65,11.63,1
1991,45,10.78,1
1991,20,7.76,0
1991,30,5.54,0
1991,65,4.24,0
1991,45,4.23,0
1991,80,4.13,0
1991,10,0.27,1
1991,10,0.21,0
1992,30,12.88,1
1992,80,11.93,1
1992,20,11.77,1
1992,45,11.03,1
1992,65,10.38,1
1992,20,8.02,0
1992,30,6.36,0
1992,45,4.34,0
1992,80,3.1,0
1992,65,2.96,0
1992,10,0.19,1
1992,10,0.14,0
1994,80,9.51,1
1994,30,8.41,1
1994,65,8.38,1
1994,20,7.81,1
1994,45,7.11,1
1994,20,4.27,0
1994,45,3.31,0
1994,30,2.87,0
1994,65,2.59,0
1994,80,1.97,0
1994,10,0.02,0
1994,10,0.02,1
1995,30,17.78,1
1995,20,14.13,1
1995,45,13.13,1
1995,80,11.5,1
1995,65,11.33,1
1995,20,6.19,0
1995,30,5.49,0
1995,45,4.36,0
1995,80,4.18,0
1995,65,3.65,0
1995,10,1.0,1
1995,10,0.78,0
1996,30,19.44,1
1996,20,16.82,1
1996,45,12.5,1
1996,65,11.5,1
1996,80,9.55,1
1996,30,5.96,0
1996,20,5.94,0
1996,45,4.54,0
1996,65,3.75,0
1996,80,3.05,0
1996,10,0.0,0
1996,10,0.0,1
1997,30,18.73,1
1997,20,15.17,1
1997,45,12.81,1
1997,80,11.17,1
1997,65,9.81,1
1997,20,4.77,0
1997,30,4.29,0
1997,45,4.12,0
1997,65,3.35,0
1997,80,2.15,0
1997,10,0.0,0
1997,10,0.0,1
1998,30,22.3,1
1998,20,17.53,1
1998,45,14.54,1
1998,65,13.06,1
1998,80,9.2,1
1998,20,5.52,0
1998,30,5.08,0
1998,45,4.24,0
1998,65,3.95,0
1998,80,2.94,0
1998,10,0.7,1
1998,10,0.5,0
1999,30,23.21,1
1999,20,17.7,1
1999,45,15.17,1
1999,65,14.22,1
1999,80,13.64,1
1999,30,5.7,0
1999,20,5.23,0
1999,65,4.69,0
1999,45,4.47,0
1999,80,3.92,0
1999,10,0.71,1
1999,10,0.37,0
2000,30,23.64,1
2000,20,17.56,1
2000,45,14.83,1
2000,65,13.37,1
2000,80,12.72,1
2000,80,5.73,0
2000,45,4.98,0
2000,20,4.67,0
2000,30,4.6,0
2000,65,4.0,0
2000,10,0.0,0
2000,10,0.0,1
2002,30,18.35,1
2002,80,16.15,1
2002,65,15.52,1
2002,45,14.59,1
2002,20,13.8,1
2002,45,5.08,0
2002,80,4.96,0
2002,30,4.94,0
2002,65,4.79,0
2002,20,3.83,0
2002,10,0.65,1
2002,10,0.46,0
2003,30,16.78,1
2003,65,14.36,1
2003,45,13.8,1
2003,80,13.67,1
2003,20,10.78,1
2003,80,4.59,0
2003,30,4.43,0
2003,65,4.38,0
2003,45,4.02,0
2003,20,3.37,0
2003,10,0.65,1
2003,10,0.33,0
2004,30,16.9,1
2004,45,13.19,1
2004,80,12.93,1
2004,65,12.86,1
2004,20,9.15,1
2004,80,4.87,0
2004,65,4.4,0
2004,45,4.1,0
2004,30,3.96,0
2004,20,3.11,0
2004,10,0.34,1
2004,10,0.25,0
2005,30,15.54,1
2005,80,12.43,1
2005,65,12.29,1
2005,45,11.63,1
2005,20,8.73,1
2005,65,3.91,0
2005,45,3.71,0
2005,30,3.39,0
2005,80,3.31,0
2005,20,2.27,0
2005,10,0.53,1
2005,10,0.25,0
2006,30,14.2,1
2006,45,11.63,1
2006,65,11.2,1
2006,80,10.85,1
2006,20,7.32,1
2006,45,3.22,0
2006,65,3.17,0
2006,80,2.56,0
2006,30,2.53,0
2006,20,1.79,0
2006,10,0.29,1
2006,10,0.28,0
2007,80,14.69,1
2007,30,14.66,1
2007,65,12.64,1
2007,45,12.19,1
2007,20,8.2,1
2007,80,4.23,0
2007,65,3.62,0
2007,45,3.57,0
2007,30,2.93,0
2007,20,1.87,0
2007,10,0.34,1
2007,10,0.2,0
2008,30,13.99,1
2008,80,13.9,1
2008,65,12.44,1
2008,45,12.42,1
2008,20,7.58,1
2008,80,4.74,0
2008,65,3.94,0
2008,45,3.93,0
2008,30,2.66,0
2008,20,2.05,0
2008,10,0.28,1
2008,10,0.25,0
2009,80,15.35,1
2009,65,13.8,1
2009,30,13.2,1
2009,45,12.11,1
2009,20,7.51,1
2009,65,4.07,0
2009,45,3.72,0
2009,80,3.18,0
2009,30,2.67,0
2009,20,2.12,0
2009,10,0.44,1
2009,10,0.39,0
2010,80,18.41,1
2010,30,13.0,1
2010,65,12.54,1
2010,45,11.91,1
2010,20,7.89,1
2010,80,3.58,0
2010,65,3.47,0
2010,45,3.33,0
2010,30,3.13,0
2010,20,2.55,0
2010,10,0.36,1
2010,10,0.33,0
2011,30,14.93,1
2011,80,13.53,1
2011,45,12.4,1
2011,65,11.44,1
2011,20,7.24,1
2011,80,4.64,0
2011,65,4.39,0
2011,45,3.45,0
2011,30,2.84,0
2011,20,2.01,0
2011,10,0.43,1
2011,10,0.29,0
2012,80,15.65,1
2012,30,14.08,1
2012,65,13.1,1
2012,45,12.4,1
2012,20,7.47,1
2012,65,4.31,0
2012,80,4.27,0
2012,45,3.74,0
2012,30,3.21,0
2012,20,1.78,0
2012,10,0.35,0
2012,10,0.33,1
2013,80,16.21,1
2013,30,14.01,1
2013,45,13.09,1
2013,65,12.75,1
2013,20,6.68,1
2013,80,4.7,0
2013,45,3.61,0
2013,65,3.56,0
2013,30,2.54,0
2013,20,1.86,0
2013,10,0.4,1
2013,10,0.15,0
2014,30,13.72,1
2014,80,13.63,1
2014,65,13.24,1
2014,45,12.62,1
2014,20,6.83,1
2014,80,4.87,0
2014,65,4.33,0
2014,45,3.65,0
2014,30,2.38,0
2014,20,1.04,0
2014,10,0.36,0
2014,10,0.29,1
2015,80,16.29,1
2015,45,14.67,1
2015,65,14.39,1
2015,30,13.6,1
2015,20,6.54,1
2015,65,4.28,0
2015,80,4.12,0
2015,45,3.41,0
2015,30,2.01,0
2015,20,1.19,0
2015,10,0.36,0
2015,10,0.29,1
2016,65,14.1,1
2016,45,14.09,1
2016,80,13.52,1
2016,30,13.47,1
2016,20,6.8,1
2016,80,4.34,0
2016,65,3.67,0
2016,45,3.53,0
2016,30,2.47,0
2016,20,1.33,0
1985,45,9.0,1
1985,30,8.6,1
1985,65,3.92,1
1985,20,3.25,1
1985,20,2.44,0
1985,30,2.15,0
1985,10,0.81,1
1985,45,0.0,0
1985,10,0.0,0
1985,65,0.0,0
1985,80,0.0,0
1985,80,0.0,1
1986,30,24.8,1
1986,45,19.64,1
1986,65,15.44,1
1986,80,10.87,1
1986,20,10.05,1
1986,20,9.21,0
1986,30,8.93,0
1986,80,8.2,0
1986,45,8.19,0
1986,65,7.03,0
1986,10,0.77,1
1986,10,0.0,0
1987,80,43.01,1
1987,30,29.27,1
1987,45,21.18,1
1987,20,19.05,1
1987,65,17.08,1
1987,45,8.06,0
1987,30,6.83,0
1987,20,6.05,0
1987,65,3.45,0
1987,10,0.8,0
1987,10,0.76,1
1987,80,0.0,0
1988,80,53.19,1
1988,30,37.46,1
1988,65,37.38,1
1988,45,29.01,1
1988,20,16.48,1
1988,80,16.13,0
1988,30,15.37,0
1988,45,11.46,0
1988,20,7.43,0
1988,10,3.14,0
1988,65,1.7,0
1988,10,0.0,1
1989,45,40.54,1
1989,30,35.24,1
1989,65,28.85,1
1989,20,25.86,1
1989,80,22.22,1
1989,20,17.24,0
1989,45,9.57,0
1989,80,6.67,0
1989,30,4.67,0
1989,65,3.57,0
1989,10,2.21,1
1989,10,1.52,0
1990,30,40.19,1
1990,65,30.77,1
1990,45,30.09,1
1990,20,26.09,1
1990,20,14.91,0
1990,80,10.0,1
1990,45,9.24,0
1990,65,8.77,0
1990,30,7.34,0
1990,80,6.06,0
1990,10,2.21,0
1990,10,0.71,1
1991,20,36.84,1
1991,65,30.77,1
1991,30,29.63,1
1991,45,23.08,1
1991,20,9.73,0
1991,45,6.61,0
1991,80,6.25,0
1991,30,3.6,0
1991,65,3.45,0
1991,10,2.88,0
1991,10,0.7,1
1991,80,0.0,1
1992,80,51.09,1
1992,30,32.6,1
1992,45,31.32,1
1992,65,26.06,1
1992,20,25.49,1
1992,20,8.75,0
1992,30,6.09,0
1992,65,5.31,0
1992,45,4.11,0
1992,10,2.28,0
1992,10,1.29,1
1992,80,0.0,0
1993,45,40.8,1
1993,30,40.71,1
1993,65,25.76,1
1993,20,21.0,1
1993,20,8.58,0
1993,80,7.14,1
1993,30,6.08,0
1993,65,5.2,0
1993,45,4.75,0
1993,10,1.51,0
1993,80,0.0,0
1993,10,0.0,1
1994,65,36.57,1
1994,30,31.22,1
1994,45,23.51,1
1994,80,21.13,1
1994,20,15.81,1
1994,30,10.14,0
1994,20,9.29,0
1994,45,5.35,0
1994,65,5.08,0
1994,10,1.3,1
1994,10,0.0,0
1994,80,0.0,0
1995,80,73.07,1
1995,30,41.62,1
1995,65,40.02,1
1995,45,37.4,1
1995,20,14.72,1
1995,30,9.83,0
1995,20,8.83,0
1995,45,7.72,0
1995,65,6.13,0
1995,10,2.89,0
1995,10,0.7,1
1995,80,0.0,0
1996,80,53.04,1
1996,30,29.18,1
1996,65,28.94,1
1996,45,28.88,1
1996,20,13.59,1
1996,20,13.0,0
1996,80,11.35,0
1996,65,7.5,0
1996,30,5.99,0
1996,45,3.41,0
1996,10,1.48,0
1996,10,0.0,1
1997,80,43.1,1
1997,30,34.84,1
1997,65,31.58,1
1997,45,28.64,1
1997,20,20.75,1
1997,20,11.02,0
1997,30,8.14,0
1997,65,5.87,0
1997,45,3.96,0
1997,10,1.49,1
1997,10,0.0,0
1997,80,0.0,0
1998,80,42.34,1
1998,45,40.42,1
1998,30,33.41,1
1998,65,25.88,1
1998,20,18.62,1
1998,80,10.77,0
1998,20,8.26,0
1998,30,7.26,0
1998,45,4.49,0
1998,10,2.39,0
1998,65,1.43,0
1998,10,0.77,1
1999,65,39.26,1
1999,30,29.7,1
1999,45,23.99,1
1999,20,12.65,1
1999,30,8.45,0
1999,80,8.38,1
1999,20,6.45,0
1999,45,5.62,0
1999,65,5.56,0
1999,80,5.26,0
1999,10,0.0,0
1999,10,0.0,1
2000,80,33.45,1
2000,45,32.53,1
2000,30,32.15,1
2000,65,30.4,1
2000,80,25.76,0
2000,20,19.35,1
2000,20,7.1,0
2000,65,5.39,0
2000,30,5.34,0
2000,45,4.28,0
2000,10,1.73,0
2000,10,0.84,1
2001,80,56.68,1
2001,45,36.19,1
2001,30,27.73,1
2001,65,26.57,1
2001,20,22.1,1
2001,20,12.42,0
2001,65,6.57,0
2001,45,6.0,0
2001,80,5.0,0
2001,30,4.26,0
2001,10,1.81,0
2001,10,0.0,1
2002,30,30.59,1
2002,45,28.72,1
2002,65,27.17,1
2002,80,23.66,1
2002,20,21.84,1
2002,30,9.5,0
2002,20,5.37,0
2002,80,4.86,0
2002,45,4.13,0
2002,10,1.89,0
2002,65,1.28,0
2002,10,0.0,1
2003,80,30.96,1
2003,65,27.65,1
2003,30,25.96,1
2003,45,20.9,1
2003,20,17.2,1
2003,20,9.9,0
2003,80,9.47,0
2003,45,7.57,0
2003,30,5.2,0
2003,65,2.48,0
2003,10,0.96,1
2003,10,0.0,0
2004,30,41.71,1
2004,80,38.28,1
2004,65,30.65,1
2004,45,27.64,1
2004,20,19.45,1
2004,80,9.27,0
2004,65,8.4,0
2004,30,6.12,0
2004,45,3.45,0
2004,20,2.29,0
2004,10,1.02,0
2004,10,0.0,1
2005,80,30.53,1
2005,30,29.81,1
2005,45,26.26,1
2005,65,15.38,1
2005,20,13.59,1
2005,80,9.1,0
2005,20,7.69,0
2005,30,4.99,0
2005,45,3.41,0
2005,65,2.32,0
2005,10,1.06,0
2005,10,0.0,1
2006,45,26.1,1
2006,30,23.12,1
2006,80,22.18,1
2006,65,21.03,1
2006,20,17.75,1
2006,65,6.74,0
2006,20,5.5,0
2006,30,4.84,0
2006,45,4.51,0
2006,10,2.12,1
2006,10,0.0,0
2006,80,0.0,0
2007,80,36.04,1
2007,30,35.39,1
2007,45,19.16,1
2007,65,16.68,1
2007,20,15.93,1
2007,30,5.62,0
2007,80,4.35,0
2007,65,3.26,0
2007,20,3.25,0
2007,45,2.79,0
2007,10,1.11,0
2007,10,0.0,1
2008,45,38.59,1
2008,65,34.38,1
2008,30,33.35,1
2008,80,21.19,1
2008,20,19.05,1
2008,20,9.29,0
2008,45,8.3,0
2008,30,4.53,0
2008,80,4.27,0
2008,65,4.2,0
2008,10,1.1,1
2008,10,0.0,0
2009,30,23.65,1
2009,20,21.6,1
2009,45,21.11,1
2009,80,20.82,1
2009,65,14.33,1
2009,65,6.07,0
2009,20,4.41,0
2009,30,4.4,0
2009,45,2.74,0
2009,10,1.11,1
2009,10,0.0,0
2009,80,0.0,0
2010,30,32.57,1
2010,80,27.32,1
2010,45,26.49,1
2010,65,22.26,1
2010,20,15.32,1
2010,20,8.29,0
2010,30,7.74,0
2010,45,4.36,0
2010,65,3.9,0
2010,10,1.14,0
2010,10,1.11,1
2010,80,0.0,0
2011,80,32.92,1
2011,45,22.54,1
2011,65,21.61,1
2011,30,20.96,1
2011,20,18.75,1
2011,30,6.73,0
2011,20,4.79,0
2011,45,4.33,0
2011,65,3.79,0
2011,10,2.27,0
2011,80,0.0,0
2011,10,0.0,1
2009,80,4.09,1
2009,65,3.34,1
2009,45,3.13,1
2009,30,3.01,1
2009,20,2.18,1
2009,80,1.45,0
2009,20,1.21,0
2009,65,0.88,0
2009,30,0.72,0
2009,45,0.64,0
2009,10,0.35,1
2009,10,0.29,0
2010,80,7.49,1
2010,45,4.26,1
2010,65,4.24,1
2010,30,3.9,1
2010,20,3.71,1
2010,80,2.28,0
2010,20,1.55,0
2010,65,1.26,0
2010,45,1.2,0
2010,30,0.99,0
2010,10,0.41,1
2010,10,0.4,0
2011,80,5.23,1
2011,65,3.7,1
2011,45,2.81,1
2011,30,2.79,1
2011,20,2.76,1
2011,20,1.35,0
2011,80,1.18,0
2011,30,0.96,0
2011,45,0.88,0
2011,65,0.73,0
2011,10,0.37,0
2011,10,0.31,1
2012,80,6.54,1
2012,45,4.11,1
2012,65,3.97,1
2012,30,3.5,1
2012,20,2.86,1
2012,80,1.74,0
2012,20,1.53,0
2012,30,1.24,0
2012,45,1.18,0
2012,65,1.12,0
2012,10,0.37,1
2012,10,0.24,0
2013,80,8.3,1
2013,65,5.12,1
2013,45,4.78,1
2013,30,4.39,1
2013,20,3.92,1
2013,20,2.15,0
2013,80,2.11,0
2013,65,1.44,0
2013,30,1.38,0
2013,45,1.2,0
2013,10,0.37,0
2013,10,0.26,1
2014,80,6.93,1
2014,65,4.64,1
2014,20,3.99,1
2014,45,3.85,1
2014,30,3.75,1
2014,20,1.83,0
2014,80,1.61,0
2014,65,1.51,0
2014,45,1.08,0
2014,30,1.03,0
2014,10,0.32,1
2014,10,0.29,0
2015,80,6.18,1
2015,65,4.39,1
2015,30,3.74,1
2015,45,3.68,1
2015,20,3.15,1
2015,20,2.09,0
2015,80,1.69,0
2015,30,1.14,0
2015,45,1.06,0
2015,65,0.77,0
2015,10,0.3,0
2015,10,0.28,1
1987,80,30.3,1
1987,65,26.22,1
1987,80,25.48,0
1987,45,22.26,1
1987,65,18.92,0
1987,30,18.83,1
1987,20,9.57,1
1987,45,8.48,0
1987,20,7.04,0
1987,30,4.37,0
1987,10,1.18,1
1987,10,0.96,0
1988,80,35.93,1
1988,45,22.04,1
1988,65,19.91,1
1988,80,18.63,0
1988,30,17.37,1
1988,20,14.68,1
1988,65,13.97,0
1988,45,7.05,0
1988,20,6.13,0
1988,30,4.88,0
1988,10,0.94,0
1988,10,0.92,1
1989,45,24.8,1
1989,80,23.81,1
1989,30,18.2,1
1989,65,16.75,1
1989,80,12.16,0
1989,65,10.56,0
1989,20,8.23,1
1989,20,7.23,0
1989,45,6.4,0
1989,30,6.05,0
1989,10,0.68,1
1989,10,0.46,0
1990,80,35.19,0
1990,80,29.94,1
1990,45,24.24,1
1990,30,20.83,1
1990,65,19.66,1
1990,20,15.55,1
1990,20,7.69,0
1990,45,6.5,0
1990,65,5.87,0
1990,30,5.22,0
1990,10,1.32,1
1990,10,0.0,0
1991,45,19.78,1
1991,80,18.99,1
1991,65,18.14,1
1991,30,17.76,1
1991,20,13.53,1
1991,65,11.49,0
1991,20,8.65,0
1991,30,6.37,0
1991,80,6.17,0
1991,45,5.2,0
1991,10,0.64,1
1991,10,0.22,0
1992,45,21.99,1
1992,30,16.04,1
1992,20,15.84,1
1992,80,15.29,0
1992,20,9.03,0
1992,65,8.77,0
1992,65,7.94,1
1992,80,6.25,1
1992,45,5.3,0
1992,30,3.12,0
1992,10,1.86,1
1992,10,0.42,0
1993,80,23.81,1
1993,45,17.74,1
1993,65,17.16,1
1993,30,12.54,1
1993,65,11.91,0
1993,20,11.41,1
1993,20,6.81,0
1993,80,6.67,0
1993,30,3.69,0
1993,45,2.24,0
1993,10,1.02,1
1993,10,0.43,0
1994,80,34.75,0
1994,65,15.25,1
1994,45,14.38,1
1994,30,12.6,1
1994,20,12.38,1
1994,65,6.97,0
1994,20,6.29,0
1994,80,5.99,1
1994,45,4.27,0
1994,30,3.04,0
1994,10,0.79,1
1994,10,0.21,0
1995,45,18.49,1
1995,65,16.43,1
1995,20,13.38,1
1995,80,12.9,1
1995,30,10.24,1
1995,20,5.31,0
1995,65,3.95,0
1995,30,3.04,0
1995,80,2.97,0
1995,45,2.18,0
1995,10,1.2,1
1995,10,0.35,0
1996,65,20.82,1
1996,20,17.17,1
1996,45,16.54,1
1996,30,14.35,1
1996,80,11.87,0
1996,80,6.45,1
1996,65,5.04,0
1996,20,3.87,0
1996,30,3.0,0
1996,45,2.34,0
1996,10,1.67,1
1996,10,0.52,0
1997,30,20.57,1
1997,20,19.42,1
1997,45,17.07,1
1997,65,14.0,1
1997,20,8.28,0
1997,80,6.49,1
1997,45,3.71,0
1997,65,3.37,0
1997,80,2.97,0
1997,30,2.96,0
1997,10,1.79,1
1997,10,0.34,0
1998,45,29.35,1
1998,30,20.37,1
1998,20,19.87,1
1998,80,17.54,0
1998,65,13.4,1
1998,80,12.9,1
1998,20,8.15,0
1998,65,5.12,0
1998,45,3.99,0
1998,30,2.94,0
1998,10,2.38,1
1998,10,0.49,0
1999,45,27.07,1
1999,30,25.65,1
1999,20,23.27,1
1999,65,20.57,1
1999,80,12.22,1
1999,20,8.43,0
1999,30,8.1,0
1999,80,7.72,0
1999,65,6.25,0
1999,45,4.22,0
1999,10,1.21,1
1999,10,0.35,0
2000,30,24.14,1
2000,20,22.76,1
2000,45,22.43,1
2000,80,12.53,0
2000,65,11.01,1
2000,20,7.13,0
2000,30,6.3,0
2000,45,2.55,0
2000,65,1.72,0
2000,10,1.21,1
2000,10,0.35,0
2000,80,0.0,1
2001,30,31.89,1
2001,45,30.64,1
2001,20,18.62,1
2001,80,15.89,1
2001,65,15.16,1
2001,20,7.17,0
2001,30,6.21,0
2001,65,3.46,0
2001,45,2.86,0
2001,10,1.03,1
2001,10,0.53,0
2001,80,0.0,0
2002,30,29.85,1
2002,45,23.03,1
2002,20,19.74,1
2002,65,14.5,1
2002,20,9.13,0
2002,30,5.29,0
2002,80,4.8,1
2002,65,3.49,0
2002,80,2.25,0
2002,45,1.59,0
2002,10,1.22,1
2002,10,0.54,0
2003,30,27.6,1
2003,45,20.64,1
2003,20,16.69,1
2003,80,8.83,1
2003,20,7.9,0
2003,65,7.59,1
2003,80,6.46,0
2003,30,5.75,0
2003,45,2.9,0
2003,65,1.75,0
2003,10,0.54,1
2003,10,0.37,0
2004,30,26.72,1
2004,45,21.1,1
2004,20,15.34,1
2004,80,12.46,1
2004,65,8.88,1
2004,20,8.74,0
2004,80,6.26,0
2004,30,5.92,0
2004,45,3.21,0
2004,65,2.32,0
2004,10,1.1,1
2004,10,0.75,0
2005,30,27.12,1
2005,45,24.95,1
2005,20,21.1,1
2005,65,18.76,1
2005,80,16.01,1
2005,20,7.93,0
2005,30,6.87,0
2005,65,3.99,0
2005,45,3.13,0
2005,80,2.05,0
2005,10,1.7,1
2005,10,0.58,0
2006,30,29.04,1
2006,45,25.96,1
2006,20,20.09,1
2006,80,19.0,1
2006,65,18.36,1
2006,20,12.06,0
2006,45,4.15,0
2006,30,4.15,0
2006,80,4.01,0
2006,65,3.89,0
2006,10,2.33,1
2006,10,0.8,0
2007,30,19.74,1
2007,45,17.66,1
2007,65,14.61,1
2007,20,12.63,1
2007,80,7.34,1
2007,20,7.03,0
2007,30,4.57,0
2007,80,3.96,0
2007,65,3.74,0
2007,45,3.01,0
2007,10,1.59,1
2007,10,0.81,0
2008,20,23.94,1
2008,30,23.55,1
2008,45,22.47,1
2008,20,11.9,0
2008,65,10.98,1
2008,80,7.14,1
2008,30,6.45,0
2008,80,3.92,0
2008,65,3.05,0
2008,45,1.73,0
2008,10,1.24,0
2008,10,1.21,1
2009,20,8.52,1
2009,80,6.96,1
2009,30,6.84,1
2009,45,6.03,1
2009,65,4.09,1
2009,20,3.67,0
2009,30,3.39,0
2009,10,1.63,1
2009,45,0.51,0
2009,65,0.48,0
2009,10,0.42,0
2009,80,0.0,0
2010,30,9.53,1
2010,20,7.57,1
2010,80,6.78,1
2010,45,6.26,1
2010,65,5.59,1
2010,20,4.02,0
2010,30,2.12,0
2010,45,1.5,0
2010,10,1.05,0
2010,65,0.92,0
2010,10,0.41,1
2010,80,0.0,0
2011,45,5.77,1
2011,20,4.87,1
2011,30,4.62,1
2011,65,4.28,1
2011,20,3.66,0
2011,80,3.18,1
2011,65,2.19,0
2011,45,1.3,0
2011,30,1.14,0
2011,10,0.41,1
2011,10,0.21,0
2011,80,0.0,0
2012,45,6.68,1
2012,20,6.39,1
2012,30,5.17,1
2012,20,3.34,0
2012,80,3.0,1
2012,65,2.56,1
2012,30,2.0,0
2012,45,0.64,0
2012,10,0.41,0
2012,10,0.41,1
2012,65,0.0,0
2012,80,0.0,0
2013,45,4.7,1
2013,30,4.59,1
2013,20,3.54,1
2013,20,3.03,0
2013,80,2.87,1
2013,65,1.96,1
2013,30,1.73,0
2013,45,0.47,0
2013,65,0.4,0
2013,10,0.0,0
2013,80,0.0,0
2013,10,0.0,1
2014,45,6.42,1
2014,30,4.89,1
2014,20,4.46,0
2014,20,3.81,1
2014,65,3.27,1
2014,30,2.95,0
2014,65,1.14,0
2014,45,0.62,0
2014,10,0.59,1
2014,10,0.0,0
2014,80,0.0,0
2014,80,0.0,1
2015,45,6.12,1
2015,20,6.02,1
2015,20,4.16,0
2015,65,3.1,1
2015,30,3.1,1
2015,30,2.26,0
2015,80,1.7,0
2015,65,1.07,0
2015,45,0.76,0
2015,10,0.19,1
2015,10,0.0,0
2015,80,0.0,1
1987,80,77.28,1
1987,65,52.95,1
1987,45,49.83,1
1987,30,35.55,1
1987,80,26.76,0
1987,65,16.87,0
1987,20,13.77,1
1987,45,11.19,0
1987,30,4.45,0
1987,20,3.7,0
1987,10,1.44,1
1987,10,0.25,0
1988,80,77.63,1
1988,65,48.28,1
